T'Shunit,Vulcan,Fed,Civilian,Advisor,Very Rare,None,0,"Founders of the Federation, Logical, Resolve, Tactful, Telepathic"
Taat,Vulcan,Fed,Civilian,Advisor,Very Rare,None,0,"Eidetic Memory, Founders of the Federation, Logical"
Takez,Gorn,KDF,Civilian,Advisor,Very Rare,None,0,"Aggressive, Cold Blooded, Resilient"
Talolun,Paradan,Fed,Civilian,Advisor,Very Rare,None,0,"Efficient, Logical, Unscrupulous"
Tana,Tellarite,Fed,Civilian,Advisor,Very Rare,None,0,"Emotional, Founders of the Federation, Stubborn"
Tas,Tellarite,Fed,Civilian,Advisor,Very Rare,None,0,"Emotional, Founders of the Federation, Resolve, Stubborn"
Tavtod,Benzite,Fed,Civilian,Advisor,Very Rare,None,0,"Efficient, Logical"
Tehomo,Klingon,KDF,Civilian,Advisor,Very Rare,None,0,"Aggressive, Honorable, Resilient"
Tel'mem Thihr,Aenar,Fed,Civilian,Advisor,Very Rare,None,,"Congenial, Tactful, Telepathic"
Telak Kel,Cardassian,Fed,Civilian,Advisor,Very Rare,None,0,"Eidetic Memory, Resolve, Unscrupulous"
Tes Keettu,Bajoran,Fed,Civilian,Advisor,Very Rare,None,0,"Efficient, Emotional, Resolve"
Thakaathin,Gorn,KDF,Civilian,Advisor,Very Rare,None,0,"Cold Blooded, Efficient, Resilient, Stubborn"
Thely Shewlew,Bajoran,Fed,Civilian,Advisor,Very Rare,None,,"Emotional, Resolve, Spiritual"
Thiras Osazi,Aenar,Fed,Civilian,Advisor,Very Rare,None,,"Congenial, Peaceful, Telepathic"
Thizras,Gorn,Fed,Civilian,Advisor,Very Rare,None,,"Cold Blooded, Resilient, Teamwork, Unscrupulous"
Thizras,Gorn,Fed,Civilian,Advisor,Very Rare,None,,"Cold Blooded, Resilient, Teamwork, Unscrupulous"
Thol Iszesaph,Aenar,Fed,Civilian,Advisor,Very Rare,None,,"Eidetic Memory, Peaceful, Telepathic"
Thoofob,Deltan,Fed,Civilian,Advisor,Very Rare,None,,"Congenial, Seductive, Telepathic"
Thuzeth,Orion,KDF,Civilian,Advisor,Very Rare,None,0,"Congenial, Cunning, Resolve"
Thyttes Wul,Bajoran,Fed,Civilian,Advisor,Very Rare,None,0,"Efficient, Resolve, Spiritual"
Tirreen,Orion,KDF,Civilian,Advisor,Very Rare,None,,"Seductive, Unscrupulous"
Tityn Avrop,Aenar,Fed,Civilian,Advisor,Very Rare,None,,"Congenial, Tactful, Telepathic"
Torbin Mebak,Cardassian,Fed,Civilian,Advisor,Very Rare,None,0,"Eidetic Memory, Resolve, Teamwork"
Toulan,Paradan,Fed,Civilian,Advisor,Very Rare,None,0,"Efficient, Emotional, Logical"
Tudoun,Paradan,Fed,Civilian,Advisor,Very Rare,None,0,"Efficient, Emotional, Unscrupulous"
Ugho,Nausicaan,KDF,Civilian,Advisor,Very Rare,None,0,"Aggressive, Unscrupulous"
Ulani Jentan,Cardassian,Fed,Civilian,Advisor,Very Rare,None,0,"Emotional, Resolve, Unscrupulous"
Uldejar Brin,Cardassian,Fed,Civilian,Advisor,Very Rare,None,0,"Eidetic Memory, Resolve, Unscrupulous"
Uneego,Dosi,KDF,Civilian,Advisor,Very Rare,None,0,"Cunning, Emotional, Stubborn"
Urong,Ferengi,Fed,Civilian,Advisor,Very Rare,None,0,"Congenial, Cunning"
Urysogee,Dosi,KDF,Civilian,Advisor,Very Rare,None,0,"Aggressive, Emotional, Unscrupulous"
Usdlas Tria,Betazoid,Fed,Civilian,Advisor,Very Rare,None,,Telepathic
Uzi,Dosi,KDF,Civilian,Advisor,Very Rare,None,0,"Cunning, Emotional, Unscrupulous"
Vall'men Opheri,Aenar,Fed,Civilian,Advisor,Very Rare,None,,"Eidetic Memory, Peaceful, Telepathic"
Vall'myn Shohl,Aenar,Fed,Civilian,Advisor,Very Rare,None,,"Honorable, Peaceful, Telepathic"
Vauryal,Vorta,KDF,Civilian,Advisor,Very Rare,None,0,"Cunning, Peaceful, Tactful, Telekinesis"
Voloezei,Rigelian,Fed,Civilian,Advisor,Very Rare,None,,"Spiritual, Unscrupulous"
Vurur,Trill,Fed,Civilian,Advisor,Very Rare,None,,"Teamwork, Telepathic"
William Cortez Mccracker,Human,Fed,Civilian,Advisor,Very Rare,None,0,"Founders of the Federation, Tactful, Teamwork"
Wirdro,Wadi,KDF,Civilian,Advisor,Very Rare,None,0,"Congenial, Emotional, Logical"
Worrudidu,Wadi,KDF,Civilian,Advisor,Very Rare,None,0,"Congenial, Logical, Tactful"
Xeerel,Rigelian,Fed,Civilian,Advisor,Very Rare,None,,"Spiritual, Unscrupulous"
Xis,Tellarite,Fed,Civilian,Advisor,Very Rare,None,0,"Founders of the Federation, Stubborn, Unscrupulous"
Yasled,Trill,Fed,Civilian,Advisor,Very Rare,None,,Teamwork
Yaxa,Deltan,Fed,Civilian,Advisor,Very Rare,None,0,"Logical, Seductive, Telepathic"
Yeded,Trill,Fed,Civilian,Advisor,Very Rare,None,0,Teamwork
Yedzei,Trill,Fed,Civilian,Advisor,Very Rare,None,,"Congenial, Teamwork"
Yegagi,Saurian,Fed,Civilian,Advisor,Very Rare,None,0,"Cold Blooded, Cunning, Resilient"
Yesror,Trill,Fed,Civilian,Advisor,Very Rare,None,,"Congenial, Teamwork"
Ytym Vohr,Andorian,Fed,Civilian,Advisor,Very Rare,None,0,"Emotional, Founders of the Federation, Honorable"
Zarra Mussol,Cardassian,Fed,Civilian,Advisor,Very Rare,None,0,"Eidetic Memory, Emotional, Resolve"
Zeene Zeelen,Bajoran,Fed,Civilian,Advisor,Very Rare,None,0,"Aggressive, Resolve, Unruly"
Zeezy Soozum,Bajoran,Fed,Civilian,Advisor,Very Rare,None,0,"Efficient, Emotional, Resolve"
Zelen Malor,Cardassian,KDF,Civilian,Advisor,Very Rare,None,0,"Congenial, Eidetic Memory, Resolve"
Zetaz Woos,Bajoran,Fed,Civilian,Advisor,Very Rare,None,0,"Honorable, Resolve, Spiritual"
Ziroli,Dosi,KDF,Civilian,Advisor,Very Rare,None,0,"Aggressive, Emotional, Unscrupulous"
Ziwoosy,Deltan,Fed,Civilian,Advisor,Very Rare,None,,"Seductive, Teamwork, Telepathic"
Zruvata Beresgla,Betazoid,Fed,Civilian,Advisor,Very Rare,None,0,"Peaceful, Telepathic"
Aaleeyan,Suliban,KDF,Civilian,Armory Officer,Very Rare,None,9,"Cunning, Honorable, Resilient, Stubborn"
Adaleh,Saurian,Fed,Security,Armory Officer,Very Rare,None,4,"Cold Blooded, Cunning, Resilient"
Aeeyen,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Honorable, Resilient, Stubborn, Tactful"
Aijaen,Suliban,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Unscrupulous"
Ainin,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Honorable, Resilient, Stubborn, Tactful"
Ainrama,Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Emotional, Tactful, Unscrupulous"
Ajyngudy,Dosi,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Emotional, Unscrupulous"
Akadia Twenty-Nine of Twenty-Seven,Liberated Borg Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Efficient, Resolve, Stubborn, Unscrupulous"
Anitra Five of Nineteen,Liberated Borg Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Efficient, Resolve, Stubborn, Unscrupulous"
Arela Twenty-Four of Twenty-Eight,Liberated Borg Romulan,KDF,Security,Armory Officer,Very Rare,None,,"Cunning, Efficient, Resolve, Unscrupulous"
Asha Fidelia Inklebarger,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Aggressive, Founders of the Federation, Stubborn"
Atkrad Ldila,Betazoid,Fed,Security,Armory Officer,Very Rare,None,,"Teamwork, Telepathic"
Automated Personnel Unit,Alien,Fed,Security,Armory Officer,Very Rare,None,7,"Efficient, Eidetic Memory, Logical, Resilient"
Automated Personnel Unit,Alien,KDF,Security,Armory Officer,Very Rare,None,7,"Efficient, Eidetic Memory, Logical, Resilient"
Aven Shut'thurri,Bajoran,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Resolve, Spiritual"
Bakkune,Saurian,Fed,Security,Armory Officer,Very Rare,None,,"Cold Blooded, Efficient, Resilient"
Baltae,Saurian,Fed,Security,Armory Officer,Very Rare,None,,"Cold Blooded, Resilient, Tactful"
Barob,Klingon,Fed,Security,Armory Officer,Very Rare,None,,"Aggressive, Honorable, Resilient"
Bdiru,Benzite,Fed,Security,Armory Officer,Very Rare,None,,"Resilient, Stubborn"
Bela,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Stubborn, Unscrupulous"
Bena,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Honorable, Stubborn"
Bex,Ferengi,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Unscrupulous"
Bi'is,Romulan,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Emotional, Tactful, Unscrupulous"
Blaz,Trill,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Teamwork"
Bo'al,Klingon,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Resilient, Unscrupulous"
Booker Mohammad Duhn,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Aggressive, Founders of the Federation, Stubborn"
Boygir,Deltan,Fed,Security,Armory Officer,Very Rare,None,,"Seductive, Telepathic, Unscrupulous"
Bozsh,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Founders of the Federation, Resolve, Stubborn"
Brin Silm,Bajoran,Fed,Security,Armory Officer,Very Rare,None,,"Emotional, Resolve, Spiritual"
Brok'ken,Klingon,KDF,Security,Armory Officer,Very Rare,None,4,"Honorable, Resilient, Spiritual, Teamwork"
Bwyncyl Osomuz,Bajoran,Fed,Security,Armory Officer,Very Rare,None,4,"Honorable, Resolve, Spiritual"
Byl'bon D'syph,Andorian,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Founders of the Federation, Honorable, Resolve"
C'Raos,Ferasan,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Resolve, Unruly"
C'Reno,Caitian,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Unruly"
Caaszil,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Aggressive, Founders of the Federation, Stubborn"
Ceishoon,Rigelian,Fed,Security,Armory Officer,Very Rare,None,,"Emotional, Spiritual"
Chegi,Saurian,Fed,Security,Armory Officer,Very Rare,None,4,"Cold Blooded, Efficient, Resilient"
Cho'lup,Vulcan,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Logical, Tactful, Telepathic"
Chob,Nausicaan,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Stubborn, Unruly, Unscrupulous"
Chvest,Lethean,KDF,Security,Armory Officer,Very Rare,None,,"Efficient, Stubborn, Telepathic"
Cktezoo,Benzite,Fed,Security,Armory Officer,Very Rare,None,,"Efficient, Honorable"
Ckuedot,Benzite,Fed,Security,Armory Officer,Very Rare,None,,"Efficient, Logical"
Coudun,Paradan,Fed,Security,Armory Officer,Very Rare,None,,"Efficient, Logical, Unscrupulous"
Coulotan,Paradan,Fed,Security,Armory Officer,Very Rare,None,,"Efficient, Emotional, Unscrupulous"
Daazp,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Stubborn"
Daifu,Trill,Fed,Security,Armory Officer,Very Rare,None,4,"Teamwork, Telepathic"
Danaij,Suliban,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Honorable, Resilient, Stubborn"
Danak,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Tactful"
Danat,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Honorable, Resilient, Stubborn, Unscrupulous"
Dangre Zid,Betazoid,Fed,Security,Armory Officer,Very Rare,None,8,"Peaceful, Telepathic"
Danjha T'seph,Andorian,Fed,Security,Armory Officer,Very Rare,None,8,"Founders of the Federation, Honorable, Spiritual"
Dansa,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Stubborn"
Dataev,Romulan,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Emotional, Tactful, Unscrupulous"
Dave Noble Woy,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Eidetic Memory, Founders of the Federation, Teamwork"
Ddallies,Orion,KDF,Security,Armory Officer,Very Rare,None,,"Congenial, Seductive"
Deawol,Deltan,Fed,Security,Armory Officer,Very Rare,None,,"Logical, Seductive, Telepathic"
Dechi,Saurian,Fed,Security,Armory Officer,Very Rare,None,,"Cold Blooded, Resilient"
Dejar,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Tactful"
Dejar Marritza,Cardassian,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Emotional, Resolve"
Delak Kell,Cardassian,Fed,Security,Armory Officer,Very Rare,None,,"Congenial, Eidetic Memory, Resolve"
Denita Livia Kordus,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Founders of the Federation, Unscrupulous"
Deonl,Lethean,KDF,Security,Armory Officer,Very Rare,None,,"Stubborn, Telepathic"
Derir,Trill,Fed,Security,Armory Officer,Very Rare,None,,"Congenial, Telepathic"
Dhaejath,Suliban,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Tactful"
Dhanysh,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Honorable, Resilient, Stubborn"
Dhejar,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Tactful"
Dhyjeeya,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Honorable, Resilient, Stubborn, Unscrupulous"
Dijak,Hirogen,Fed,Security,Armory Officer,Very Rare,None,11,"Aggressive, Honorable, Resolve, Stubborn"
Dlaife Grohht,Bolian,Fed,Security,Armory Officer,Very Rare,None,,"Congenial, Unruly"
Dlajan,Suliban,Fed,Security,Armory Officer,Very Rare,None,9,"Honorable, Resilient, Stubborn, Unscrupulous"
Dlalak,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Resilient, Stubborn, Tactful, Unscrupulous"
Dojes,Trill,Fed,Security,Armory Officer,Very Rare,None,,"Congenial, Emotional"
Dosjoon Bran,Bajoran,Fed,Security,Armory Officer,Very Rare,None,,"Aggressive, Resolve, Unruly"
Dottie Ingeborg Suoboda,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Honorable, Teamwork"
Doulseps,Krenim,KDF,Security,Armory Officer,Very Rare,R&D: Projectile Weapons,10,"Efficient, Logical, Resolve, Stubborn, Unscrupulous"
Dowhyt,Rigelian,Fed,Security,Armory Officer,Very Rare,None,,Spiritual
Dowono Tyssys,Bajoran,Fed,Security,Armory Officer,Very Rare,None,4,"Efficient, Emotional, Resolve"
Dpataaz,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Founders of the Federation, Stubborn"
Dtebaaz,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Stubborn, Unscrupulous"
Duderm,Nausicaan,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Resolve, Unscrupulous"
Dulin Zok,Cardassian,KDF,Security,Armory Officer,Very Rare,None,4,"Emotional, Resolve, Unscrupulous"
Duri Wos,Bajoran,Fed,Security,Armory Officer,Very Rare,None,,Spiritual
Edgre Pizudbri,Betazoid,Fed,Security,Armory Officer,Very Rare,None,,"Seductive, Telepathic"
Edli,Trill,Fed,Security,Armory Officer,Very Rare,None,,"Congenial, Emotional"
Edtri Segus,Betazoid,Fed,Security,Armory Officer,Very Rare,None,,"Emotional, Telepathic"
Eight of Twenty-Six,Liberated Borg Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Aggressive, Cunning, Efficient, Resolve"
Elim Ziyal,Cardassian,All,Security,Armory Officer,Very Rare,None,4,"Efficient, Eidetic Memory, Honorable, Resolve, Teamwork"
Emariz Detizpri,Betazoid,Fed,Security,Armory Officer,Very Rare,None,8,Telepathic
Emerot Basedgra,Betazoid,Fed,Security,Armory Officer,Very Rare,None,,"Emotional, Telepathic"
Emgyz Kyllo,Bajoran,Fed,Security,Armory Officer,Very Rare,None,4,"Efficient, Emotional, Resolve"
Emil,Liberated Borg Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Efficient, Resolve, Stubborn"
Eponas Esmriz,Betazoid,Fed,Security,Armory Officer,Very Rare,None,,"Seductive, Telepathic"
Ereron,Orion,KDF,Security,Armory Officer,Very Rare,None,4,"Emotional, Seductive, Unscrupulous"
Erfan,Lethean,KDF,Security,Armory Officer,Very Rare,None,,"Eidetic Memory, Stubborn, Telepathic"
Ethan Lacy Gerdis,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Founders of the Federation, Unscrupulous"
F'uuwu,Ferasan,KDF,Security,Armory Officer,Very Rare,None,8,"Aggressive, Resolve, Unruly"
F'wit,Ferasan,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Resolve, Stubborn"
Fentib,Benzite,Fed,Security,Armory Officer,Very Rare,None,4,"Resilient, Stubborn"
Fermin Reggie Kirton,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Eidetic Memory, Founders of the Federation, Resolve, Teamwork"
Five of Fourteen,Liberated Borg Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Aggressive, Cunning, Efficient, Resolve"
Foda,Tellarite,Fed,Security,Armory Officer,Very Rare,None,,"Aggressive, Founders of the Federation, Stubborn"
Fomoe,Hunters,KDF,Security,Armory Officer,Very Rare,None,,"Aggressive, Spiritual, Teamwork"
Fourteen of Twenty-Three,Liberated Borg Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Aggressive, Efficient, Resolve, Unscrupulous"
Gaas,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Honorable, Stubborn"
Ganna Thuk,Voth,KDF,Security,Armory Officer,Very Rare,None,10,"Free-Thinker, Honorable, Resilient, Stubborn, Tactful"
Gekisut,Reman,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Teamwork, Telepathic"
Gijedi Orper,Bajoran,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Resolve, Tactful"
Gilpli Izplod,Betazoid,Fed,Security,Armory Officer,Very Rare,None,,"Peaceful, Telepathic"
Gird,Deltan,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Seductive, Telepathic"
Glithar Ohnozli,Bolian,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Emotional"
Glodera,Ferengi,Fed,Security,Armory Officer,Very Rare,None,,"Cunning, Unscrupulous"
Gnisra,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Founders of the Federation, Resolve, Stubborn"
Gorkan,Klingon,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Resilient, Unruly"
Gralka,Klingon,KDF,Security,Armory Officer,Very Rare,None,4,"Aggressive, Honorable, Resilient, Stubborn"
Gshaas,Gorn,KDF,Security,Armory Officer,Very Rare,None,4,"Cold Blooded, Efficient, Resilient, Stubborn"
Guvig,Saurian,Fed,Security,Armory Officer,Very Rare,None,4,"Cold Blooded, Resilient, Stubborn"
H'Lawekko,Ferasan,KDF,Security,Armory Officer,Very Rare,None,8,"Emotional, Resolve, Telepathic"
H'Leont,Caitian,Fed,Security,Armory Officer,Very Rare,None,,Aggressive
H'Raowo,Ferasan,KDF,Security,Armory Officer,Very Rare,None,,"Aggressive, Emotional, Resolve"
H'Riin,Caitian,Fed,Security,Armory Officer,Very Rare,None,8,"Congenial, Emotional, Honorable"
H'Saan,Caitian,Fed,Security,Armory Officer,Very Rare,None,8,"Aggressive, Emotional, Teamwork"
H'Soo,Ferasan,KDF,Security,Armory Officer,Very Rare,None,,"Aggressive, Resolve, Telepathic"
Haadip,Vulcan,Fed,Security,Armory Officer,Very Rare,None,4,"Eidetic Memory, Founders of the Federation, Logical"
Haklimmen,Karemma,Fed,Security,Armory Officer,Very Rare,None,4,"Cunning, Tactful, Teamwork"
Hakmon,Karemma,Fed,Security,Armory Officer,Very Rare,None,4,"Cunning, Honorable, Tactful"
Haln Adovloh,Bolian,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Honorable"
Hanius,Romulan,Rom,Security,Armory Officer,Very Rare,None,4,"Cunning, Emotional, Tactful, Unscrupulous"
Hannisel,Karemma,Fed,Security,Armory Officer,Very Rare,None,4,"Cunning, Teamwork, Unscrupulous"
Hari Oramul,Bajoran,Fed,Security,Armory Officer,Very Rare,None,,"Efficient, Resolve, Spiritual"
Herrok,Romulan,Fed,Security,Armory Officer,Very Rare,None,9,"Aggressive, Cunning, Stubborn, Unscrupulous"
Hirh,Gorn,KDF,Security,Armory Officer,Very Rare,None,4,"Cold Blooded, Honorable, Resilient"
Hirt Trahl,Bolian,Fed,Security,Armory Officer,Very Rare,None,,"Emotional, Unruly"
Hitewou,Rigelian,Fed,Security,Armory Officer,Very Rare,None,4,"Spiritual, Telepathic"
Hozckat,Benzite,Fed,Security,Armory Officer,Very Rare,None,,"Efficient, Resilient"
Hsotto,Ferasan,KDF,Security,Armory Officer,Very Rare,None,8,"Aggressive, Emotional, Resolve"
Huxius,Romulan,KDF,Security,Armory Officer,Very Rare,None,9,"Aggressive, Cunning, Stubborn, Unscrupulous"
Hzonj,Tellarite,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Stubborn, Teamwork"
Ibaxoe,Deltan,Fed,Security,Armory Officer,Very Rare,None,4,"Seductive, Telepathic, Unscrupulous"
Icaryd Oshos,Bajoran,Fed,Security,Armory Officer,Very Rare,None,4,"Aggressive, Resolve, Unruly"
Ichoysh,Rigelian,Fed,Security,Armory Officer,Very Rare,None,4,"Eidetic Memory, Spiritual"
Ilirbroh Brohl,Bolian,Fed,Security,Armory Officer,Very Rare,None,4,"Congenial, Stubborn"
Imanet Asbran,Betazoid,Fed,Security,Armory Officer,Very Rare,None,8,"Seductive, Telepathic"
Imtur,Nausicaan,KDF,Security,Armory Officer,Very Rare,None,8,"Aggressive, Stubborn, Unruly, Unscrupulous"
Inbor,Nausicaan,KDF,Security,Armory Officer,Very Rare,None,4,"Stubborn, Unruly, Unscrupulous"
Irozee,Dosi,KDF,Security,Armory Officer,Very Rare,None,4,"Cunning, Emotional, Unscrupulous"
Isaas Koraar,Bajoran,Fed,Security,Armory Officer,Very Rare,None,,"Emotional, Resolve, Tactful"
Ispla Sun,Betazoid,Fed,Security,Armory Officer,Very Rare,None,,"Congenial, Telepathic"
Itiani Brok,Cardassian,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Resolve, Unscrupulous"
J'tiz,Kobali,KDF,Security,Armory Officer,Very Rare,R&D: Projectile Weapons,148,"Congenial, Resolve, Spiritual, Tactful, Unscrupulous"
Ja,Dosi,KDF,Security,Armory Officer,Very Rare,None,4,"Cunning, Emotional, Stubborn"
Jaayath,Suliban,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Unscrupulous"
Jai Teenni,Bajoran,Fed,Security,Armory Officer,Very Rare,None,4,"Efficient, Resolve, Spiritual"
Jasrod,Trill,Fed,Security,Armory Officer,Very Rare,None,,"Congenial, Telepathic"
Jayshel,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Honorable, Resilient, Stubborn"
Jayxiy,Deltan,Fed,Security,Armory Officer,Very Rare,None,,"Seductive, Tactful, Telepathic"
Jeemyth,Suliban,Fed,Security,Armory Officer,Very Rare,None,9,"Honorable, Resilient, Stubborn, Unscrupulous"
Jeffery Hildebrand,Human,Fed,Security,Armory Officer,Very Rare,None,4,"Aggressive, Efficient, Teamwork, Unscrupulous"
Jelath,Suliban,Fed,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Unscrupulous"
Jeliin,Suliban,KDF,Security,Armory Officer,Very Rare,None,9,"Cunning, Resilient, Stubborn, Unscrupulous"
Jenteya,Kobali,KDF,Security,Armory Officer,Very Rare,R&D: Projectile Weapons,148,"Emotional, Resolve, Spiritual, Tactful, Unscrupulous"
Jhe'dag Yslidev,Andorian,Fed,Security,Armory Officer,Very Rare,None,4,"Emotional, Founders of the Federation, Honorable"
Jhinys T'zav,Andorian,Fed,Security,Armory Officer,Very Rare,None,8,"Emotional, Founders of the Federation, Honorable"
Jhril Kill,Andorian,Fed,Security,Armory Officer,Very Rare,None,4,"Founders of the Federation, Honorable, Spiritual"
